post_id,t,R_obs,R_fit,I_fit,S_fit
1424886489673314.0,19,5,4.918365778904352,0.01311841942556547,25.06825221969823
1424886489673314.0,20,5,4.929747502825603,0.010186586781829706,25.059802328420716
1424886489673314.0,21,5,4.938584566132712,0.007908271993907102,25.05324357990153
1424886489673314.0,22,5,4.945444567396909,0.0061384869964162,25.048153363634825
1424886489673314.0,23,5,4.950769026225348,0.004764137654125398,25.044203254148677
1424886489673314.0,24,5,4.954901178771913,0.0036971170551321096,25.041138122201104
1424886489673314.0,25,5,4.958107729437128,0.0028688504639899086,25.03875983812703
1424886489673314.0,26,5,4.960595839104718,0.002226004792585134,25.036914574130847
1424886489673314.0,27,5,4.962526372792147,0.001727124706615202,25.035482920529386
1424886489673314.0,28,5,4.9640242181620415,0.0013400016420614428,25.034372198224045
1424886489673314.0,29,5,4.965186315227831,0.001039619880585041,25.03351048291973
1424886489673314.0,30,5,4.9660879005481835,0.0008065554130043117,25.032841962066957
1424886489673314.0,31,5,4.966787360298247,0.0006257291513978179,25.0323233285785
1424886489673314.0,32,5,4.967330000551438,0.00048543689582115646,25.031920980580885
1424886489673314.0,33,5,4.96775097540134,0.00037659512011563204,25.03160884750669
1424886489673314.0,34,5,4.968077560459997,0.0002921548585850105,25.031366702709562
1424886489673314.0,35,5,4.9683309177370605,0.00022664640633430355,25.03117885388475
1424886489673314.0,36,5,4.968527465478127,0.00017582574510025396,25.031033126804918
1424886489673314.0,37,5,4.968679941260759,0.0001364000314181426,25.030920076735967
1424886489673314.0,38,5,4.9687982269603905,0.0001058145071179963,25.030832376560635
1424886489673314.0,39,5,4.968889988881146,8.208711231801154e-05,25.03076434203468
1424886489673314.0,40,5,4.968961174436919,6.368013629876473e-05,25.030711563454926
1424886489673314.0,41,5,4.9690163975125765,4.940062024546892e-05,25.03067061989532
1424886489673314.0,42,5,4.969059237445245,3.8323076181383554e-05,25.030638857506716
1424886489673314.0,43,5,4.969092470982067,2.9729524907663782e-05,25.03061421752117
1424886489673314.0,44,5,4.969118252235708,2.306297354045536e-05,25.030595102818896
1424886489673314.0,45,5,4.969138252293766,1.789132147518265e-05,25.030580274412902
1424886489673314.0,46,5,4.969153767526411,1.3879357823097443e-05,25.03056877114391
1424886489673314.0,47,5,4.969165803609602,1.076703679721657e-05,25.030559847381742
1424886489673314.0,48,5,4.969175140708435,8.352623824732345e-06,25.030552924695883
1424886489673314.0,49,5,4.969182384044618,6.479620499898496e-06,25.030547554363025
1424886489673314.0,50,5,4.969188003125204,5.0266212047013625e-06,25.030543388281735
1424886489673314.0,51,5,4.969192362174952,3.899444116006648e-06,25.030540156409074
1424886489673314.0,52,5,4.969195743744697,3.025026659579991e-06,25.030537649256786
1424886489673314.0,53,5,4.969198367025861,2.34668979212365e-06,25.030535704312488
1424886489673314.0,54,5,4.969200402058165,1.8204641892848178e-06,25.030534195505787
1424886489673314.0,55,5,4.969201980751428,1.412240231827546e-06,25.030533025036483
1424886489673314.0,56,5,4.969203205435834,1.0955570695550198e-06,25.03053211703524
1424886489673314.0,57,5,4.969204155494905,8.498874607977884e-07,25.030531412645775
1424886489673314.0,58,5,4.969204892511084,6.593072173306576e-07,25.03053086620984
1424886489673314.0,59,5,4.969205464257468,5.114630121926243e-07,25.03053044230766
1424886489673314.0,60,5,4.969205907794438,3.9677164623271295e-07,25.030530113462056
1424886489673314.0,61,5,4.9692062518718965,3.077988714175992e-07,25.030529858357372
1424886489673314.0,62,5,4.969206518792817,2.3877750722568026e-07,25.030529660457816
1424886489673314.0,63,5,4.969206725858918,1.8523361507000098e-07,25.030529506935608
1424886489673314.0,64,5,4.969206886492147,1.436964997888018e-07,25.030529387839493
1424886489673314.0,65,5,4.969207011104696,1.114737407710588e-07,25.030529295449703
1424886489673314.0,66,5,4.969207107773904,8.647667041489177e-08,25.030529223777567
1424886489673314.0,67,5,4.969207182765837,6.708498755451236e-08,25.030529168177317
1424886489673314.0,68,5,4.969207240941445,5.204173018192601e-08,25.030529125044968
1424886489673314.0,69,5,4.969207286071651,4.037179965379983e-08,25.030529091584693
1424886489673314.0,70,5,4.969207321081779,3.1318755164140746e-08,25.03052906562761
1424886489673314.0,71,5,4.969207348241173,2.4295781530393808e-08,25.03052904549119
1424886489673314.0,72,5,4.969207369310296,1.8847652046631774e-08,25.030529029870195
1424017833093513.0,0,0,0.0,2.0,15.0
1424017833093513.0,1,2,1.3943271946126663,4.2760346581171,11.329638147270234
1424017833093513.0,2,7,3.821926497749131,6.2352654353107,6.942808066940168
1424017833093513.0,3,8,6.74592070179299,6.4013941559115946,3.8526851422954143
1424017833093513.0,4,10,9.424734959157222,5.328282255121195,2.2469827857215816
1424017833093513.0,5,12,11.532418678299086,3.998169639635133,1.4694116820657794
1424017833093513.0,6,13,13.071300427716555,2.85126942555556,1.077430146727885
1424017833093513.0,7,13,14.153488489642726,1.9803165567730745,0.8661949535841985
1424017833093513.0,8,13,14.899371952189147,1.355387313293864,0.7452407345169875
1424017833093513.0,9,14,15.407612828127132,0.9197341682183746,0.6726530036544919
1424017833093513.0,10,14,15.751565798254713,0.6208479932372062,0.6275862085080789
1424017833093513.0,11,14,15.98335383766539,0.41771351486424657,0.5989326474703613
1424017833093513.0,12,14,16.139135842572337,0.280449942954186,0.5804142144734769
1424017833093513.0,13,15,16.243653901068793,0.18803410580900015,0.5683119931222061
1424017833093513.0,14,15,16.31369844189892,0.12595842731545162,0.5603431307856275
1424017833093513.0,15,15,16.360605059252144,0.0843256959727007,0.5550692447751563
1424017833093513.0,16,15,16.39200148303261,0.056431509811272526,0.551567007156116
1424017833093513.0,17,15,16.41300946546711,0.03775458839017287,0.5492359461427171
1424017833093513.0,18,15,16.427063275488283,0.025254693196618952,0.547682031315097
1424017833093513.0,19,15,16.436463557261117,0.016891334286521363,0.5466451084523605
1424017833093513.0,20,15,16.44275058924299,0.011296713346440668,0.5459526974105663
1424017833093513.0,21,15,16.446955167368436,0.0075547091066499004,0.5454901235249127
1424017833093513.0,22,15,16.449766941630138,0.0050520581568902715,0.5451810002129726
1424017833093513.0,23,15,16.45164723648645,0.0033783829937067003,0.5449743805198417
1424017833093513.0,24,16,16.452904606497523,0.0022591376981676917,0.5448362558043095
1424017833093513.0,25,16,16.45374541025692,0.001510678437136404,0.5447439113059412
1424017833093513.0,26,16,16.45430765117942,0.0010101790420852228,0.5446821697784933
1424017833093513.0,27,16,16.45468361647648,0.000675495825494941,0.5446408876980237
1424017833093513.0,28,16,16.45493502002054,0.0004516953731362411,0.5446132846063223
1424017833093513.0,29,17,16.455103130162076,0.0003020422637322241,0.5445948275741879
1424017833093513.0,30,17,16.45521554294114,0.0002019710813577014,0.5445824859774989
1424017833093513.0,31,17,16.455290711626624,0.00013505487441117087,0.5445742334989623
1424017833093513.0,32,17,16.455340975724503,9.030900713519484e-05,0.5445687152683593
1424017833093513.0,33,17,16.455374586505634,6.0388145442706224e-05,0.5445650253489204
1424017833093513.0,34,17,16.455397061478173,4.0380546944037874e-05,0.5445625579748785
1424017833093513.0,35,17,16.45541209011653,2.700179411350755e-05,0.5445609080893528
1424017833093513.0,36,17,16.455422139514173,1.805564437387727e-05,0.5445598048414484
1424017833093513.0,37,17,16.455428859376628,1.2073503910335115e-05,0.5445590671194582
1424017833093513.0,38,17,16.45543335283483,8.073347347757194e-06,0.5445585738178167
1424017833093513.0,39,17,16.455436357534087,5.398510281125727e-06,0.544558243955629
1424017833093513.0,40,17,16.45543836672543,3.6098920658266587e-06,0.5445580233824997
1424017833093513.0,41,17,16.45543971023752,2.4138734267446028e-06,0.5445578758890484
1424017833093513.0,42,17,16.4554406086212,1.6141160870514453e-06,0.5445577772627089
1424017833093513.0,43,17,16.455441209355076,1.0793319543455501e-06,0.5445577113129642
1424017833093513.0,44,17,16.455441611055594,7.217309035341227e-07,0.5445576672134969
1424017833093513.0,45,17,16.45544187966589,4.826091669929163e-07,0.5445576377249358
1424017833093513.0,46,17,16.455442059281022,3.2271253234499497e-07,0.5445576180064381
1424017833093513.0,47,17,16.4554421793866,2.157923750756864e-07,0.5445576048210148
1424017833093513.0,48,17,16.455442259699158,1.442966864547832e-07,0.544557596004147
1424017833093513.0,49,17,16.455442313402795,9.648873692027428e-08,0.5445575901084577
1424017833093513.0,50,17,16.455442349313504,6.452037518738082e-08,0.5445575861661107
1424017833093513.0,51,17,16.455442373326385,4.31436761010848e-08,0.5445575835299304
1424017833093513.0,52,17,16.45544238938339,2.88494414631337e-08,0.5445575817671616
1424017833093513.0,53,17,16.455442400120432,1.929113019193922e-08,0.5445575805884281
1424017833093513.0,54,17,16.45544240730011,1.2899650224599793e-08,0.544557579800229
1424017833093513.0,55,17,16.45544241210104,8.625776419088383e-09,0.5445575792731737
1424017833093513.0,56,17,16.45544241531134,5.7679097908619605e-09,0.5445575789207409
1424017833093513.0,57,17,16.455442417458013,3.856903047129876e-09,0.544557578685075
1424017833093513.0,58,17,16.455442418893455,2.5790453828290712e-09,0.5445575785274893
1424017833093513.0,59,17,16.455442419853313,1.724563725179234e-09,0.5445575784221144
1424017833093513.0,60,17,16.455442420495153,1.1531863929118437e-09,0.544557578351652
1424017833093513.0,61,17,16.45544242092434,7.711161016400251e-10,0.544557578304535
1424017833093513.0,62,17,16.45544242121133,5.156322046993378e-10,0.5445575782730286
1424017833093513.0,63,17,16.455442421403237,3.447944738243707e-10,0.5445575782519609
1424017833093513.0,64,17,16.45544242153156,2.305581926345294e-10,0.5445575782378733
1424017833093513.0,65,17,16.45544242161737,1.5417033690024137e-10,0.5445575782284532
1424017833093513.0,66,17,16.45544242167475,1.03091078691764e-10,0.5445575782221541
1424017833093513.0,67,17,16.45544242171312,6.893524863154024e-11,0.544557578217942
1424017833093513.0,68,17,16.455442421738777,4.60958267601328e-11,0.5445575782151255
1424017833093513.0,69,17,16.455442421755933,3.0823494320836416e-11,0.5445575782132421
1424017833093513.0,70,17,16.455442421767405,2.0611145713698524e-11,0.5445575782119827
1424017833093513.0,71,17,16.455442421775075,1.3782322121217085e-11,0.5445575782111406
1424017833093513.0,72,17,16.455442421780205,9.216004083010882e-12,0.5445575782105775
1423963783098918.0,0,0,0.0,11.0,456.99991015822667
1423963783098918.0,1,11,15.025145621811427,9.618123703367154,443.35664083304806
1423963783098918.0,2,33,27.922738966679365,8.106597036652733,431.97057415489456
1423963783098918.0,3,41,38.62987375730759,6.629335209898679,422.7407011910204
1423963783098918.0,4,53,47.280144882889175,5.291646297988088,415.42811897734936
1423963783098918.0,5,60,54.11939510425351,4.144370820382477,409.7361442335906
1423963783098918.0,6,61,59.436482935696525,3.1984984329194637,405.3649287896106
1423963783098918.0,7,63,63.516992098404586,2.440951279870083,402.0419667799519
1423963783098918.0,8,63,66.61779441551987,1.8470591521861368,399.5350565905206
1423963783098918.0,9,65,68.95663984298905,1.388755427144066,397.65451488809344
1423963783098918.0,10,66,70.71093531327747,1.0391835711200628,396.24979127382903
1423963783098918.0,11,67,72.02129575307713,0.774834036912843,395.2037803682366
1423963783098918.0,12,67,72.99702238763355,0.5761986319210872,394.4266891386719
1423963783098918.0,13,68,73.72189531639586,0.4276416703576391,393.85037317147305
1423963783098918.0,14,69,74.25948522425915,0.3169228698786731,393.4235020640887
1423963783098918.0,15,69,74.65767381859301,0.234615985357703,393.1076203542758
1423963783098918.0,16,71,74.95233190393866,0.1735458694989345,392.87403238478896
1423963783098918.0,17,71,75.17022629836866,0.12829631509584966,392.70138754476204
1423963783098918.0,18,71,75.33127255751076,0.09480349168576593,392.57383410903003
1423963783098918.0,19,72,75.45025705426472,0.07003164227854698,392.4796214616833
1423963783098918.0,20,72,75.5381407582389,0.051720267922210586,392.41004913206547
1423963783098918.0,21,72,75.60303951953722,0.0381900985296327,392.3586805401597
1423963783098918.0,22,73,75.65095745179673,0.028195795592876355,392.32075691083696
1423963783098918.0,23,73,75.68633361376475,0.020814992697168893,392.29276155176467
1423963783098918.0,24,73,75.71244844192334,0.01536517161116311,392.2720965446921
1423963783098918.0,25,74,75.73172532972984,0.011341640152254404,392.2568431883445
1423963783098918.0,26,74,75.74595408631755,0.008371389597475751,392.2455846823116
1423963783098918.0,27,74,75.75645633810859,0.006178838934383932,392.23727498118365
1423963783098918.0,28,74,75.76420786325116,0.004560443340548413,392.2311418516349
1423963783098918.0,29,74,75.76992902154991,0.003365894619243622,392.22661524205745
1423963783098918.0,30,75,75.7741515726684,0.002484213917305293,392.2232743716409
1423963783098918.0,31,76,75.77726803259574,0.0018334699400024725,392.22080865569086
1423963783098918.0,32,76,75.7795681234375,0.0013531809860110574,392.21898885380307
1423963783098918.0,33,76,75.78126568712301,0.0009987021346613782,392.2176457689689
1423963783098918.0,34,76,75.78251855543591,0.0007370799401837018,392.2166545228505
1423963783098918.0,35,76,75.78344321845974,0.0005439915009483937,392.2159229482659
1423963783098918.0,36,77,75.78412565238575,0.0004014845443891279,392.2153830212965
1423963783098918.0,37,77,75.78462931188179,0.00029630907490822727,392.2149845372699
1423963783098918.0,38,77,75.78500102931272,0.00021868582525652456,392.2146904430886
1423963783098918.0,39,77,75.78527536887722,0.00016139719769520098,392.21447339215166
1423963783098918.0,40,77,75.7854778402745,0.00011911627539250286,392.2143132016767
1423963783098918.0,41,77,75.78562727058737,8.791157121841453e-05,392.21419497606803
1423963783098918.0,42,77,75.78573755485829,6.488149479825875e-05,392.2141077218735
1423963783098918.0,43,77,75.78581894809741,4.788456579337926e-05,392.2140433255634
1423963783098918.0,44,77,75.7858790188402,3.5340296378495616e-05,392.21399579909
1423963783098918.0,45,77,75.7859233529108,2.608223277588071e-05,392.213960723083
1423963783098918.0,46,77,75.78595607282583,1.9249493420932468e-05,392.2139348359073
1423963783098918.0,47,77,75.78598022113292,1.4206719721010712e-05,392.2139157303739
1423963783098918.0,48,77,75.78599804332771,1.0484996669757238e-05,392.2139016299022
1423963783098918.0,49,77,75.78601119665606,7.73825012548805e-06,392.2138912233204
1423963783098918.0,50,78,75.78602090421691,5.711066488479439e-06,392.21388354294317
1423963783098918.0,51,78,75.78602806869516,4.214942538840101e-06,392.21387787458883
1423963783098918.0,52,78,75.78603335630018,3.1107570351527946e-06,392.2138736911693
1423963783098918.0,53,78,75.78603725871504,2.2958341873285426e-06,392.21387060367726
1423963783098918.0,54,78,75.78604013881699,1.6943960866012018e-06,392.21386832501344
1423963783098918.0,55,78,75.7860422644206,1.2505162970557696e-06,392.21386664328963
1423963783098918.0,56,78,75.78604383318128,9.229193850623107e-07,392.21386540212586
1423963783098918.0,57,78,75.78604499097477,6.811428097021057e-07,392.21386448610895
1423963783098918.0,58,78,75.78604584546187,5.027042786128716e-07,392.2138638100604
1423963783098918.0,59,78,75.78604647609954,3.7101116883329305e-07,392.2138633111158
1423963783098918.0,60,78,75.78604694152948,2.738176147590394e-07,392.2138629428794
1423963783098918.0,61,78,75.78604728503103,2.0208579144022468e-07,392.21386267110967
1423963783098918.0,62,78,75.7860475385457,1.491455065605503e-07,392.2138624705353
1423963783098918.0,63,78,75.78604772564731,1.1007395344323979e-07,392.21386232250524
1423963783098918.0,64,78,75.78604786373403,8.123794968794298e-08,392.2138622132545
1423963783098918.0,65,78,75.78604796564625,5.99560952106003e-08,392.2138621326242
1423963783098918.0,66,78,75.78604804086059,4.4249434494690046e-08,392.2138620731165
1423963783098918.0,67,78,75.78604809637108,3.2657437673263936e-08,392.213862029198
1423963783098918.0,68,78,75.78604813733952,2.4102188916437292e-08,392.21386199678483
1423963783098918.0,69,78,75.78604816757549,1.778815329183103e-08,392.2138619728629
1423963783098918.0,70,78,75.78604818989055,1.3128201631054286e-08,392.2138619552078
1423963783098918.0,71,78,75.78604820635975,9.689014611064574e-09,392.2138619421778
1423963783098918.0,72,78,75.78604821851452,7.150789291113904e-09,392.21386193256126
1423084933186803.0,0,0,0.0,5.0,205.0
1423084933186803.0,1,5,6.677742871512874,4.373645547881929,198.9486115806052
1423084933186803.0,2,15,12.415931648085078,3.6925268979264874,193.89154145398842
1423084933186803.0,3,18,17.19000273179191,3.027751242545831,189.78224602566226
1423084933186803.0,4,24,21.058752002257737,2.4250728316494516,186.5161751660928
1423084933186803.0,5,27,24.128799056717153,1.9067720337357335,183.9644289095471
1423084933186803.0,6,27,26.525373571070425,1.4778830161167023,181.99674341281286
1423084933186803.0,7,28,28.37265044997727,1.1329203232145955,180.4944292268081
1423084933186803.0,8,28,29.78280103843779,0.861234655084381,179.3559643064778
1423084933186803.0,9,29,30.85138290868238,0.6505717047301067,178.49804538658748
1423084933186803.0,10,30,31.65665712325159,0.48910496148549487,177.85423791526287
1423084933186803.0,11,30,32.26098573706472,0.3664042012376935,177.37261006169754
1423084933186803.0,12,30,32.71310240196114,0.27375479737071867,177.0131428006681
1423084933186803.0,13,31,33.050559460083186,0.20412687136403135,176.74531366855274
1423084933186803.0,14,31,33.30199942952805,0.1519833936927482,176.54601717677915
1423084933186803.0,15,31,33.48910654092289,0.11303533662559428,176.39785812245145
1423084933186803.0,16,31,33.62820747263926,0.08399959476500198,176.28779293259566
1423084933186803.0,17,31,33.731545586755544,0.062384454452687324,176.2060699587917
1423084933186803.0,18,32,33.80827491185019,0.04631052987113393,176.1454145582786
1423084933186803.0,19,32,33.86522465353013,0.034366696319592716,176.1004086501502
1423084933186803.0,20,32,33.90748135913207,0.02549693529357064,176.06702170557426
1423084933186803.0,21,32,33.938829057004135,0.018912902000361116,176.04225804099542
1423084933186803.0,22,32,33.962080292544194,0.014027136079886773,176.02389257137582
1423084933186803.0,23,32,33.979324163414134,0.010402454346464295,176.01027338223932
1423084933186803.0,24,32,33.99211164928443,0.007713828212002937,176.00017452250347
1423084933186803.0,25,33,34.00159380627351,0.005719787217290522,175.9926864065091
1423084933186803.0,26,34,34.008624659324546,0.004241034444501824,175.98713430623087
1423084933186803.0,27,34,34.01383772559246,0.003144491165556037,175.9830177832419
1423084933186803.0,28,34,34.017702880007896,0.002331412108479958,175.97996570788354
1423084933186803.0,29,34,34.02056858725359,0.001728543664268284,175.97770286908207
1423084933186803.0,30,34,34.02269325185237,0.0012815518717059213,175.97602519627586
1423084933186803.0,31,34,34.02426848257334,0.0009501407673703048,175.97478137665922
1423084933186803.0,32,34,34.02543635233744,0.0007044281187739295,175.97385921954373
1423084933186803.0,33,34,34.0263022010405,0.0005222556557375023,175.9731755433037
1423084933186803.0,34,34,34.02694413097925,0.00038719338479904493,175.9726686756359
1423084933186803.0,35,34,34.02742004858657,0.0002870591784232879,175.97229289223495
1423084933186803.0,36,34,34.02777288614111,0.00021282076109430646,175.97201429309774
1423084933186803.0,37,34,34.02803447364683,0.0001577814070960921,175.97180774494603
1423084933186803.0,38,34,34.02822840970101,0.00011697609207986316,175.97165461420687
1423084933186803.0,39,34,34.02837219008154,8.672373442006937e-05,175.971541086184
1423084933186803.0,40,35,34.02847878593928,6.42951933566906e-05,175.97145691886735
1423084933186803.0,41,35,34.028557813893066,4.766710610618626e-05,175.9713945190008
1423084933186803.0,42,35,34.028616403544724,3.533937481795356e-05,175.97134825708042
1423084933186803.0,43,35,34.02865984065346,2.6199848048150493e-05,175.97131395949845
1423084933186803.0,44,35,34.02869204398128,1.9423994485499237e-05,175.97128853202418
1423084933186803.0,45,35,34.02871591882129,1.440052097695208e-05,175.97126968065768
1423084933186803.0,46,35,34.028733619098965,1.0676226093295116e-05,175.9712557046749
1423084933186803.0,47,35,34.028746741690014,7.915115060980988e-06,175.97124534319488
1423084933186803.0,48,35,34.02875647048444,5.868088069627944e-06,175.97123766142744
1423084933186803.0,49,35,34.028763683192956,4.350467622567057e-06,175.97123196633936
1423084933186803.0,50,35,34.02876903053133,3.225337679773265e-06,175.97122774413094
1423084933186803.0,51,35,34.02877299492601,2.391191591323793e-06,175.97122461388236
1423084933186803.0,52,35,34.028775934037355,1.7727745048577128e-06,175.9712222931881
1423084933186803.0,53,35,34.02877811302683,1.3142941037470277e-06,175.97122057267902
1423084933186803.0,54,35,34.028779728479236,9.743871838556787e-07,175.97121929713353
1423084933186803.0,55,35,34.028780926138126,7.223879763356862e-07,175.97121835147385
1423084933186803.0,56,35,34.0287818140545,5.355615597316799e-07,175.9712176503839
1423084933186803.0,57,35,34.028782472334896,3.9705277005882783e-07,175.97121713061227
1423084933186803.0,58,35,34.0287829603685,2.9436556649221293e-07,175.97121674526588
1423084933186803.0,59,35,34.0287833221851,2.1823566584296833e-07,175.97121645957918
1423084933186803.0,60,35,34.028783590427345,1.617947382413022e-07,175.97121624777787
1423084933186803.0,61,35,34.02878378929576,1.1995076009632373e-07,175.97121609075344
1423084933186803.0,62,35,34.02878393673205,8.892862141940949e-08,175.9712159743393
